brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;price_rub
BMW;3 Series;2018;148377.0;3.4;214.2;3.0;Manual;Sedan;3550601
BMW;5 Series;2011;18257.0;3.1;201.5;4.0;Manual;Sedan;2712242
BMW;X7_M;2013;55304.0;3.1;204.6;4.0;Automatic;SUV;4258773
BMW;3 Series;2020;177067.0;2.4;;2.0;Automatic;Sedan;3559921
BMW;3 Series;2017;120546.0;3.9;249.6;3.0;Manual;Sedan;3764542
BMW;7 Series_M;2019;156680.0;3.4;221.0;4.0;Automatic;Sedan;5030567
BMW;X5_M;2022;223737.0;3.3;207.9;2.0;Automatic;SUV;6786910
BMW;7 Series;2018;150117.0;3.0;195.0;4.0;Automatic;Sedan;3409978
BMW;7 Series;2013;54335.0;2.2;138.6;;Automatic;Sedan;2574432
BMW;3 Series;2021;204474.0;2.6;171.6;2.0;Automatic;Sedan;3629168
BMW;X7;2022;210164.0;2.5;167.5;2.0;Automatic;SUV;4954235
BMW;X3_M;2022;201388.0;3.4;221.0;2.0;Automatic;SUV;7100914
BMW;7 Series_M;2017;127937.0;3.4;227.8;4.0;Automatic;Sedan;4597768
BMW;X5_M;2010;5000.0;3.1;195.3;4.0;Manual;SUV;3353377
BMW;5 Series_M;2020;178686.0;3.3;217.8;3.0;Automatic;Sedan;5168980
BMW;3 Series;2021;187524.0;3.2;204.8;2.0;Automatic;Sedan;4035522
BMW;7 Series;2019;159587.0;2.4;158.4;3.0;Automatic;Sedan;3406728
BMW;X7_M;2010;5000.0;3.6;241.2;4.0;Automatic;SUV;3537522
BMW;3 Series;2021;199497.0;2.1;140.7;2.0;Automatic;Sedan;3514790
BMW;7 Series;2014;70422.0;2.4;158.4;4.0;Manual;Sedan;2841259
BMW;3 Series;2012;35721.0;1.9;121.6;4.0;Manual;Sedan;2416232
BMW;5 Series_M;2012;35250.0;3.1;201.5;4.0;Automatic;Sedan;3407073
BMW;3 Series;2011;17320.0;3.1;204.6;4.0;Automatic;Sedan;2734736
BMW;5 Series_M;2014;72192.0;3.1;204.6;4.0;Automatic;Sedan;3845901
BMW;X7;2022;207654.0;;149.5;2.0;Automatic;SUV;4789797
BMW;X7;2020;173047.0;1.8;113.4;2.0;Automatic;SUV;4297677
BMW;7 Series_M;2016;111067.0;3.2;208.0;4.0;Automatic;Sedan;4314337
BMW;3 Series_M;2019;162621.0;3.1;195.3;3.0;Automatic;Sedan;4865155
BMW;5 Series;2010;5000.0;1.1;72.6;4.0;Manual;Sedan;1824159
BMW;X5;2012;36429.0;2.9;194.3;4.0;Automatic;SUV;3218761
BMW;X3;2010;5000.0;2.7;180.9;4.0;Automatic;SUV;2670919
BMW;5 Series_M;2010;5000.0;3.2;204.8;4.0;Automatic;Sedan;3022739
BMW;3 Series;2010;5000.0;2.2;140.8;4.0;Manual;Sedan;2165790
BMW;X3;2011;;2.9;185.6;4.0;Automatic;SUV;2987066
BMW;7 Series;2019;175012.0;2.6;171.6;4.0;Automatic;Sedan;3359924
BMW;5 Series;2010;5000.0;2.3;149.5;4.0;Manual;Sedan;2217072
BMW;X7;2015;93099.0;2.5;162.5;4.0;Manual;SUV;3508517
BMW;X5;2019;159621.0;2.9;191.4;3.0;Manual;SUV;4426947
BMW;X3_M;2018;141133.0;3.5;231.0;4.0;Automatic;SUV;5890764
BMW;5 Series;2019;167254.0;2.5;162.5;3.0;Automatic;Sedan;3399844
BMW;3 Series;2020;196200.0;2.9;182.7;3.0;Automatic;Sedan;3487257
BMW;5 Series_M;2016;108007.0;;240.5;4.0;Automatic;Sedan;4485101
BMW;7 Series_M;2021;197402.0;3.2;;3.0;Automatic;Sedan;5386828
BMW;3 Series_M;2020;;3.5;224.0;2.0;Automatic;Sedan;5244060
BMW;7 Series_M;2018;148761.0;3.5;234.5;4.0;Automatic;Sedan;4799673
BMW;X5_M;2010;5000.0;3.5;224.0;4.0;Automatic;SUV;3471792
BMW;7 Series_M;2022;208146.0;3.2;208.0;3.0;Manual;Sedan;5689235
BMW;5 Series;2011;18431.0;2.6;169.0;4.0;Automatic;Sedan;2525384
BMW;X3;2020;183202.0;2.3;144.9;;Automatic;SUV;4329434
BMW;X7_M;2010;5000.0;3.1;204.6;4.0;Manual;SUV;3367722
BMW;X7;2015;91976.0;2.7;170.1;4.0;Automatic;SUV;3546032
BMW;3 Series_M;2022;206186.0;3.5;227.5;2.0;Automatic;Sedan;5816750
BMW;X3;2020;179782.0;2.3;147.2;3.0;Manual;SUV;4334874
BMW;7 Series_M;2010;5000.0;3.3;221.1;4.0;Automatic;Sedan;3080347
BMW;5 Series_M;2020;184101.0;3.5;224.0;3.0;Manual;Sedan;5167516
BMW;X7;2020;182317.0;2.9;194.3;2.0;Automatic;SUV;4653690
BMW;7 Series_M;2018;142812.0;3.5;220.5;3.0;Automatic;Sedan;4830920
BMW;5 Series;2017;128622.0;2.5;162.5;3.0;Automatic;Sedan;3194964
BMW;X3;2017;126172.0;2.9;182.7;3.0;Automatic;SUV;4004897
BMW;X5_M;2020;174373.0;3.1;198.4;2.0;Automatic;SUV;6318889
BMW;7 Series;2012;;2.6;163.8;4.0;Automatic;Sedan;2572152
BMW;3 Series_M;2010;5000.0;3.6;230.4;4.0;Automatic;Sedan;3118518
BMW;7 Series;2015;;3.3;217.8;4.0;Manual;Sedan;3295319
BMW;7 Series_M;2019;163189.0;3.3;217.8;4.0;Automatic;Sedan;4979446
BMW;5 Series;2017;125614.0;2.2;147.4;3.0;Automatic;Sedan;3108839
BMW;X5_M;2017;120510.0;3.1;204.6;3.0;Automatic;SUV;5465824
BMW;X5_M;2012;35412.0;3.3;211.2;4.0;Automatic;SUV;4060495
BMW;X5;2012;38337.0;2.1;134.4;4.0;Manual;SUV;2801842
BMW;X3_M;2010;5000.0;3.1;198.4;4.0;Manual;SUV;3304715
BMW;X3_M;2022;217466.0;3.3;207.9;3.0;Automatic;SUV;6870199
BMW;X3;2020;184751.0;3.1;207.7;2.0;Automatic;SUV;4618916
BMW;X7;2022;216193.0;3.4;221.0;2.0;Automatic;SUV;5106205
BMW;X3_M;2012;36028.0;3.3;221.1;4.0;Automatic;SUV;4045227
BMW;X7;2021;186234.0;2.4;158.4;3.0;Automatic;SUV;4716864
BMW;X5_M;2012;36656.0;3.3;207.9;4.0;Manual;SUV;4044241
BMW;X7_M;2016;105847.0;3.2;201.6;4.0;Automatic;SUV;5177863
BMW;X7_M;2020;172587.0;3.2;204.8;2.0;Automatic;SUV;6390371
BMW;X3;2022;217146.0;2.2;138.6;3.0;Automatic;SUV;4710970
BMW;7 Series_M;2014;71479.0;3.0;192.0;4.0;Manual;Sedan;3788333
BMW;3 Series_M;2015;95595.0;3.1;198.4;4.0;Automatic;Sedan;4009871
BMW;7 Series;2019;159132.0;2.7;170.1;4.0;Automatic;Sedan;3499915
BMW;7 Series_M;2011;18541.0;3.1;201.5;4.0;Automatic;Sedan;3181724
BMW;5 Series_M;2011;17043.0;3.6;234.0;4.0;Manual;Sedan;3373452
BMW;X3_M;2022;204720.0;3.6;230.4;3.0;Automatic;SUV;7177209
BMW;5 Series;2013;57437.0;3.4;217.6;4.0;Automatic;Sedan;2955185
BMW;3 Series_M;2015;89841.0;3.2;201.6;4.0;Automatic;Sedan;4093704
BMW;7 Series_M;2012;35523.0;3.0;201.0;4.0;Automatic;Sedan;3460231
BMW;X7;2020;178672.0;3.2;201.6;3.0;Automatic;SUV;4720630
BMW;7 Series_M;2018;138063.0;2.9;194.3;;Automatic;Sedan;4742904
BMW;X3;2016;106630.0;3.1;201.5;4.0;Automatic;SUV;3949077
BMW;7 Series;2010;5000.0;3.3;214.5;4.0;Automatic;Sedan;2618202
BMW;X5_M;2022;226602.0;3.1;207.7;3.0;Automatic;SUV;6807925
BMW;X3;2012;37031.0;1.8;118.8;4.0;Automatic;SUV;2732360
BMW;3 Series_M;2013;54757.0;3.6;226.8;4.0;Manual;Sedan;3761870
BMW;7 Series_M;2017;130864.0;3.0;;3.0;Manual;Sedan;4356856
BMW;X7_M;2019;161289.0;3.4;224.4;4.0;Manual;SUV;6083871
BMW;7 Series_M;2011;18398.0;3.1;201.5;4.0;Automatic;Sedan;3225427
BMW;X7_M;2014;73288.0;3.3;217.8;4.0;Automatic;SUV;4655445
BMW;X5_M;2019;156558.0;3.3;214.5;3.0;Automatic;SUV;6075216
BMW;7 Series_M;2014;73330.0;3.1;198.4;4.0;Automatic;Sedan;3875227
BMW;7 Series;2022;219033.0;2.7;172.8;2.0;Automatic;Sedan;3778330
BMW;X5_M;2011;18267.0;3.3;217.8;4.0;Manual;SUV;3758173
BMW;5 Series;2013;52655.0;3.0;189.0;4.0;Manual;Sedan;2919834
BMW;3 Series_M;2022;217635.0;3.2;211.2;3.0;Automatic;Sedan;5610437
BMW;3 Series_M;2012;33531.0;;214.2;4.0;Automatic;Sedan;3572296
BMW;X7_M;2014;70680.0;3.1;198.4;4.0;Automatic;SUV;4564524
BMW;3 Series_M;2012;37195.0;3.2;201.6;4.0;Automatic;Sedan;3403415
BMW;X7_M;2011;18621.0;3.2;208.0;4.0;Automatic;SUV;3676283
BMW;5 Series;2017;124593.0;3.0;195.0;4.0;Manual;Sedan;3421751
BMW;X3_M;2012;35074.0;3.3;211.2;4.0;Manual;SUV;4085004
BMW;X5_M;2015;89640.0;3.3;217.8;4.0;Automatic;SUV;4969814
BMW;X7_M;2010;5000.0;3.2;214.4;4.0;Automatic;SUV;3418459
BMW;3 Series_M;2013;;3.3;217.8;4.0;Manual;Sedan;3728278
BMW;X5_M;2011;17827.0;3.3;211.2;4.0;Automatic;SUV;3787703
BMW;5 Series;2021;188055.0;3.1;198.4;2.0;Automatic;Sedan;3988468
BMW;X7_M;2018;145978.0;3.4;214.2;4.0;Automatic;SUV;5774756
BMW;3 Series_M;2015;89570.0;3.5;224.0;4.0;Automatic;Sedan;4216310
BMW;7 Series;2013;56249.0;2.2;147.4;4.0;Automatic;Sedan;2588712
BMW;X3_M;2021;195166.0;3.3;211.2;3.0;Automatic;SUV;6696285
BMW;X7;2019;164257.0;1.9;123.5;4.0;Automatic;SUV;4038273
BMW;X3_M;2010;5000.0;3.3;;4.0;Automatic;SUV;3456211
BMW;5 Series;2016;105363.0;2.6;163.8;4.0;Manual;Sedan;3089832
BMW;X5_M;2019;174080.0;3.5;234.5;4.0;Automatic;SUV;6044344
BMW;7 Series_M;2014;73879.0;3.0;198.0;4.0;Automatic;Sedan;3802067
BMW;X3_M;2022;208293.0;3.6;230.4;2.0;Automatic;SUV;7102556
BMW;X5;2020;174314.0;2.1;136.5;2.0;Automatic;SUV;4382691
BMW;X5;2012;36572.0;2.1;136.5;4.0;Manual;SUV;2862937
BMW;5 Series_M;2012;35783.0;3.1;201.5;4.0;Automatic;Sedan;3409299
BMW;7 Series;2022;219104.0;2.3;149.5;3.0;Manual;Sedan;3725054
BMW;X7;2015;88994.0;2.9;191.4;4.0;Manual;SUV;3734312
BMW;X5;2021;195581.0;2.2;140.8;2.0;Automatic;SUV;4570665
BMW;X7_M;2015;85913.0;3.1;198.4;4.0;Manual;SUV;4839669
BMW;X5;2020;187045.0;2.3;154.1;2.0;Manual;SUV;4312752
BMW;5 Series;2016;107019.0;2.3;144.9;4.0;Automatic;Sedan;3044930
BMW;X7_M;2010;5000.0;3.2;211.2;;Automatic;SUV;3376651
BMW;X3_M;2022;214535.0;3.4;227.8;2.0;Manual;SUV;7000688
BMW;X3_M;2012;36373.0;3.3;207.9;4.0;Automatic;SUV;4046797
BMW;X3;2018;141100.0;;154.1;4.0;Automatic;SUV;4078566
BMW;3 Series_M;2015;91181.0;3.1;207.7;4.0;Automatic;Sedan;4064611
BMW;7 Series_M;2014;74793.0;3.1;207.7;4.0;Automatic;Sedan;3863437
BMW;X7_M;2021;193046.0;3.4;224.4;3.0;Automatic;SUV;6790877
BMW;X5;2016;111805.0;2.7;170.1;4.0;Automatic;SUV;3728764
BMW;X7_M;2021;202919.0;3.0;192.0;3.0;Automatic;SUV;6489529
BMW;X3;2013;52857.0;2.3;144.9;4.0;Manual;SUV;3161110
BMW;3 Series_M;2019;149834.0;3.4;214.2;3.0;Automatic;Sedan;5074117
BMW;X5;2018;146156.0;2.8;187.6;3.0;Automatic;SUV;4220545
BMW;X7_M;2014;73157.0;3.4;217.6;4.0;Automatic;SUV;4660031
BMW;X7;2022;211885.0;2.9;185.6;3.0;Manual;SUV;4948418
BMW;3 Series;2021;202093.0;2.8;184.8;2.0;Automatic;Sedan;3770079
BMW;X3_M;2011;;3.3;211.2;4.0;Automatic;SUV;3781690
BMW;X3;2018;140080.0;2.8;;4.0;Automatic;SUV;4296612
BMW;5 Series_M;2017;131818.0;3.3;214.5;4.0;Automatic;Sedan;4466436
BMW;X3_M;2011;17221.0;3.2;214.4;4.0;Automatic;SUV;3735983
BMW;X7;2019;162982.0;3.1;207.7;3.0;Manual;SUV;4481889
BMW;3 Series;2015;89912.0;2.2;147.4;4.0;Automatic;Sedan;2929431
BMW;3 Series_M;2018;150411.0;3.3;214.5;4.0;Automatic;Sedan;4689440
BMW;5 Series_M;2022;214272.0;3.3;207.9;3.0;Manual;Sedan;5604640
BMW;3 Series_M;2011;18124.0;3.3;221.1;4.0;Automatic;Sedan;3287129
BMW;3 Series;2022;203794.0;1.9;123.5;2.0;Automatic;Sedan;3701593
BMW;X3_M;2020;182007.0;3.0;192.0;3.0;Automatic;SUV;6189974
BMW;X5;2012;37889.0;2.8;187.6;4.0;Automatic;SUV;3147854
BMW;7 Series;2016;105835.0;2.8;184.8;4.0;Automatic;Sedan;3203239
BMW;X5;2014;73534.0;2.5;162.5;4.0;Automatic;SUV;3372469
BMW;3 Series_M;2015;84053.0;3.3;221.1;4.0;Automatic;Sedan;4183317
BMW;X3;2020;181867.0;3.2;208.0;3.0;Automatic;SUV;4671905
BMW;3 Series_M;2021;195836.0;3.1;207.7;;Automatic;Sedan;5431032
BMW;7 Series_M;2020;166476.0;3.3;207.9;2.0;Automatic;Sedan;5280291
BMW;3 Series_M;2020;182985.0;3.1;201.5;2.0;Manual;Sedan;5096013
BMW;X5;2010;5000.0;3.0;189.0;4.0;Automatic;SUV;2712410
BMW;X7;2017;127319.0;2.0;134.0;3.0;Automatic;SUV;3750473
BMW;X3;2022;214336.0;2.7;180.9;2.0;Automatic;SUV;4936584
BMW;X3;2020;182099.0;2.6;174.2;2.0;Manual;SUV;4518587
BMW;3 Series_M;2022;217564.0;3.4;224.4;3.0;Manual;Sedan;5624408
BMW;5 Series_M;2016;108431.0;3.3;211.2;4.0;Automatic;Sedan;4347493
BMW;X3;2017;120492.0;2.5;167.5;4.0;Manual;SUV;4009472
BMW;X5;2014;69499.0;2.6;163.8;4.0;Automatic;SUV;3456428
BMW;7 Series_M;2022;222095.0;3.4;217.6;2.0;Automatic;Sedan;5596351
BMW;3 Series;2014;71749.0;3.0;201.0;4.0;Automatic;Sedan;3046730
BMW;X7;2014;71838.0;2.9;191.4;4.0;Manual;SUV;3536345
BMW;5 Series_M;2015;89922.0;3.1;207.7;4.0;Automatic;Sedan;4114259
BMW;5 Series_M;2017;120948.0;3.0;201.0;3.0;Automatic;Sedan;4539198
BMW;3 Series_M;2014;74096.0;3.3;217.8;4.0;Automatic;Sedan;3929821
BMW;X5;2016;111098.0;2.2;143.0;4.0;Automatic;SUV;3596128
BMW;X5_M;2010;5000.0;3.0;198.0;4.0;Automatic;SUV;3362254
BMW;X5_M;2016;106855.0;3.4;224.4;4.0;Automatic;SUV;5241522
BMW;X5_M;2020;184122.0;3.3;217.8;2.0;Automatic;SUV;6307039
BMW;7 Series_M;2013;53043.0;3.1;195.3;4.0;Manual;Sedan;3601354
BMW;X7_M;2014;70073.0;3.2;204.8;4.0;Automatic;SUV;4573150
BMW;3 Series;2010;5000.0;2.5;165.0;4.0;Automatic;Sedan;2346694
BMW;7 Series;2021;197987.0;2.5;162.5;2.0;Automatic;Sedan;3641634
BMW;X5_M;2014;71633.0;3.2;208.0;4.0;Automatic;SUV;4631258
BMW;X3;2019;161847.0;3.0;192.0;4.0;Automatic;SUV;4477650
BMW;X3_M;2013;51808.0;3.1;195.3;4.0;Automatic;SUV;4270029
BMW;X5;2015;93004.0;2.5;162.5;4.0;Automatic;SUV;3564475
BMW;X7;2021;195457.0;1.7;113.9;3.0;Automatic;SUV;4382958
BMW;7 Series_M;2022;221340.0;3.2;201.6;2.0;Automatic;Sedan;5535330
BMW;X3_M;2020;173801.0;;188.5;3.0;Manual;SUV;6322699
BMW;X3;2010;5000.0;2.8;187.6;4.0;Automatic;SUV;2712105
BMW;X7_M;2011;17581.0;2.9;191.4;4.0;Automatic;SUV;3684885
BMW;5 Series;2012;36481.0;2.0;;4.0;Automatic;Sedan;2406175
BMW;3 Series_M;2016;105408.0;3.2;204.8;;Manual;Sedan;4304786
BMW;X3;2013;53614.0;3.0;201.0;4.0;Automatic;SUV;3403151
BMW;X3;2011;17779.0;2.5;167.5;4.0;Manual;SUV;2886264
BMW;X3_M;2015;91108.0;3.3;217.8;4.0;Automatic;SUV;4903330
BMW;X7_M;2018;141945.0;3.5;220.5;3.0;Automatic;SUV;5819925
BMW;X5_M;2015;90378.0;3.2;214.4;4.0;Automatic;SUV;4871685
BMW;7 Series;2019;167201.0;3.0;201.0;4.0;Automatic;Sedan;3562649
BMW;X7_M;2012;34650.0;3.2;211.2;4.0;Automatic;SUV;4011800
BMW;X5;2019;160646.0;1.7;110.5;4.0;Manual;SUV;4048453
BMW;5 Series;2018;143223.0;2.0;132.0;3.0;Automatic;Sedan;3206135
BMW;7 Series;2021;191443.0;2.5;160.0;2.0;Automatic;Sedan;3753914
BMW;5 Series;2021;194567.0;2.1;136.5;3.0;Automatic;Sedan;3542599
BMW;3 Series_M;2015;87305.0;3.2;208.0;4.0;Automatic;Sedan;4118035
BMW;X7_M;2018;146147.0;3.0;201.0;3.0;Automatic;SUV;5699558
BMW;X7;2010;5000.0;2.5;167.5;4.0;Automatic;SUV;2684923
BMW;5 Series_M;2018;147696.0;3.1;198.4;3.0;Manual;Sedan;4638051
BMW;X3_M;2014;73593.0;3.7;244.2;4.0;Manual;SUV;4764695
BMW;5 Series_M;2012;;3.4;221.0;4.0;Automatic;Sedan;3584925
BMW;3 Series_M;2017;126073.0;3.1;204.6;3.0;Manual;Sedan;4502618
BMW;X7_M;2017;122793.0;3.2;208.0;4.0;Automatic;SUV;5517933
BMW;7 Series_M;2014;69571.0;3.3;217.8;4.0;Manual;Sedan;3940361
BMW;X7_M;2010;5000.0;3.2;208.0;4.0;Automatic;SUV;3364719
BMW;X3;2022;207243.0;3.0;195.0;3.0;Manual;SUV;5123759
BMW;X5_M;2022;223311.0;3.3;211.2;;Automatic;SUV;6881601
BMW;7 Series_M;2011;19333.0;3.3;214.5;4.0;Automatic;Sedan;3267082
BMW;5 Series;2013;54748.0;2.3;;4.0;Manual;Sedan;2682788
BMW;X3_M;2011;18020.0;3.2;208.0;4.0;Manual;SUV;3689232
BMW;X5;2016;113528.0;1.8;118.8;4.0;Automatic;SUV;3426166
BMW;X3_M;2019;163444.0;3.5;227.5;4.0;Automatic;SUV;6122760
BMW;X7_M;2022;222054.0;3.6;234.0;2.0;Manual;SUV;6940434
BMW;5 Series_M;2016;107169.0;3.2;204.8;4.0;Manual;Sedan;4291238
BMW;X3_M;2018;;3.3;221.1;4.0;Automatic;SUV;5807735
BMW;X7;2013;53574.0;2.3;151.8;4.0;Manual;SUV;3124403
BMW;X3;2013;53377.0;2.1;138.6;4.0;Automatic;SUV;3049682
BMW;X7;2011;18026.0;2.5;165.0;4.0;Automatic;SUV;2900531
BMW;X5;2021;199602.0;2.5;162.5;3.0;Manual;SUV;4652695
BMW;X5;2010;5000.0;2.5;160.0;4.0;Automatic;SUV;2592923
BMW;X5_M;2014;72064.0;3.7;233.1;4.0;Automatic;SUV;4737266
BMW;X3;2021;196969.0;2.0;126.0;2.0;Manual;SUV;4450117
BMW;3 Series_M;2017;126619.0;3.2;204.8;3.0;Automatic;Sedan;4538288
BMW;X7_M;2018;147065.0;3.2;211.2;4.0;Automatic;SUV;5777058
BMW;X3_M;2013;52943.0;3.0;198.0;4.0;Manual;SUV;4240335
BMW;3 Series_M;2011;18483.0;3.4;227.8;4.0;Automatic;Sedan;3367967
BMW;X5_M;2018;145542.0;3.3;217.8;3.0;Automatic;SUV;5798228
BMW;X3;2010;5000.0;3.3;214.5;4.0;Manual;SUV;2867703
BMW;X7;2021;204632.0;2.0;126.0;2.0;Automatic;SUV;4409628
BMW;X7;2018;143016.0;3.3;214.5;3.0;Manual;SUV;4357663
BMW;X7_M;2011;16503.0;3.5;;4.0;Manual;SUV;3896210
BMW;X3;2021;198759.0;1.6;105.6;2.0;Automatic;SUV;4344246
BMW;X3_M;2014;73663.0;3.4;224.4;4.0;Automatic;SUV;4665018
BMW;3 Series_M;2018;154843.0;3.3;207.9;4.0;Automatic;Sedan;4580286
BMW;7 Series;2010;5000.0;3.2;201.6;4.0;Manual;Sedan;2503126
BMW;7 Series;2012;35956.0;3.0;192.0;4.0;Manual;Sedan;2776706
BMW;5 Series;2013;53252.0;3.1;195.3;4.0;Automatic;Sedan;2922463
BMW;X3_M;2015;89051.0;3.3;211.2;4.0;Automatic;SUV;4865025
BMW;7 Series_M;2022;214735.0;3.1;195.3;3.0;Manual;Sedan;5520473
BMW;7 Series;2015;93355.0;1.5;94.5;4.0;Automatic;Sedan;2562221
BMW;X3;2020;179628.0;2.4;153.6;2.0;Manual;SUV;4426903
BMW;X3;2014;73192.0;2.9;188.5;4.0;Automatic;SUV;3487738
BMW;7 Series_M;2022;214845.0;3.4;217.6;2.0;Automatic;Sedan;5593144
BMW;5 Series_M;2020;168530.0;3.4;227.8;2.0;Automatic;Sedan;5339375
BMW;X7;2022;213687.0;1.5;94.5;3.0;Automatic;SUV;4500444
BMW;5 Series_M;2018;145088.0;3.3;211.2;4.0;Manual;Sedan;4739911
BMW;5 Series;2014;75795.0;2.4;158.4;4.0;Manual;Sedan;2770565
BMW;X7;2020;;3.2;211.2;3.0;Automatic;SUV;4712763
BMW;X3;2019;159638.0;2.0;130.0;4.0;Manual;SUV;4136420
BMW;X7;2022;221434.0;2.0;134.0;3.0;Automatic;SUV;4585054
BMW;X5_M;2017;126553.0;3.3;207.9;4.0;Automatic;SUV;5413440
BMW;3 Series;2016;107298.0;2.9;185.6;4.0;Automatic;Sedan;3168507
BMW;X3_M;2017;132718.0;3.4;221.0;4.0;Manual;SUV;5414279
BMW;X5_M;2019;168527.0;3.3;207.9;3.0;Automatic;SUV;5937649
BMW;X3_M;2019;162063.0;3.4;217.6;4.0;Automatic;SUV;6078305
BMW;5 Series_M;2022;218809.0;3.4;214.2;3.0;Automatic;Sedan;5617479
BMW;3 Series;2013;53913.0;2.5;165.0;4.0;Manual;Sedan;2761862
BMW;X7_M;2014;70087.0;3.3;;4.0;Automatic;SUV;4573837
BMW;X7_M;2012;36318.0;;214.2;4.0;Automatic;SUV;4075912
BMW;3 Series_M;2016;106617.0;3.3;221.1;4.0;Manual;Sedan;4429526
BMW;7 Series;2014;73397.0;2.2;145.2;4.0;Manual;Sedan;2725456
BMW;X7;2018;145345.0;2.1;132.3;4.0;Automatic;SUV;3960041
BMW;5 Series_M;2018;146876.0;3.7;240.5;3.0;Automatic;Sedan;4904319
BMW;3 Series;2014;73001.0;2.1;136.5;4.0;Automatic;Sedan;2691029
BMW;X3_M;2018;149014.0;3.6;241.2;4.0;Automatic;SUV;5886185
BMW;X7_M;2019;;3.8;254.6;4.0;Automatic;SUV;6286930
BMW;X5_M;2021;182886.0;3.5;227.5;2.0;Automatic;SUV;6905065
BMW;7 Series;2013;53876.0;2.9;188.5;4.0;Automatic;Sedan;2850051
BMW;X5_M;2021;196733.0;3.1;204.6;3.0;Automatic;SUV;6595140
BMW;5 Series_M;2011;17330.0;3.3;217.8;4.0;Manual;Sedan;3303404
BMW;X5;2021;190709.0;2.9;188.5;3.0;Manual;SUV;4812143
BMW;X3_M;2013;52668.0;3.1;201.5;4.0;Automatic;SUV;4288278
BMW;X5;2010;5000.0;2.5;160.0;4.0;Automatic;SUV;2625257
BMW;X3_M;2017;133302.0;3.4;217.6;3.0;Manual;SUV;5389547
BMW;3 Series_M;2013;51997.0;3.5;220.5;4.0;Manual;Sedan;3725950
BMW;7 Series_M;2014;71089.0;3.3;217.8;4.0;Automatic;Sedan;3914762
BMW;X7_M;2017;121185.0;3.2;211.2;3.0;Automatic;SUV;5483620
BMW;3 Series;2014;75870.0;2.2;140.8;4.0;Automatic;Sedan;2672371
BMW;3 Series_M;2010;5000.0;3.0;198.0;4.0;Automatic;Sedan;2978948
BMW;5 Series;2021;196602.0;3.0;192.0;3.0;Manual;Sedan;3839089
BMW;3 Series;2018;144835.0;2.9;188.5;3.0;Automatic;Sedan;3469046
BMW;X5_M;2013;54459.0;3.3;214.5;4.0;Automatic;SUV;4375848
BMW;7 Series_M;2010;5000.0;3.0;195.0;4.0;Automatic;Sedan;2949796
BMW;5 Series_M;2014;70389.0;3.4;214.2;4.0;Automatic;Sedan;3901875
BMW;3 Series_M;2017;130217.0;3.3;214.5;4.0;Automatic;Sedan;4501316
BMW;3 Series_M;2010;5000.0;3.0;195.0;4.0;Manual;Sedan;2973281
BMW;X3_M;2021;;3.7;233.1;2.0;Manual;SUV;6718249
BMW;3 Series;2019;167772.0;2.5;160.0;4.0;Automatic;Sedan;3397567
BMW;X7_M;2012;36543.0;3.4;224.4;4.0;Automatic;SUV;4079337
BMW;X3;2017;125865.0;3.3;217.8;4.0;Automatic;SUV;4233896
BMW;3 Series_M;2010;5000.0;3.6;230.4;4.0;Automatic;Sedan;3114647
BMW;X3_M;2011;18316.0;3.3;214.5;4.0;Automatic;SUV;3722228
BMW;X5;2015;92416.0;2.1;136.5;4.0;Automatic;SUV;3449755
BMW;X3_M;2012;36513.0;2.9;188.5;4.0;Automatic;SUV;3954986
BMW;5 Series_M;2013;54059.0;3.0;189.0;4.0;Automatic;Sedan;3538362
BMW;X3_M;2016;105682.0;3.3;207.9;4.0;Automatic;SUV;5196437
BMW;X3;2014;73038.0;1.9;127.3;4.0;Automatic;SUV;3191877
BMW;5 Series_M;2021;202269.0;3.2;201.6;3.0;Manual;Sedan;5297042
BMW;X7_M;2016;112063.0;3.1;198.4;4.0;Manual;SUV;5127542
BMW;3 Series_M;2021;194607.0;3.0;201.0;3.0;Manual;Sedan;5406826
BMW;5 Series;2014;72784.0;2.3;147.2;4.0;Automatic;Sedan;2750389
BMW;X5;2021;199173.0;2.2;143.0;2.0;Automatic;SUV;4480934
BMW;5 Series;2019;159150.0;3.5;220.5;4.0;Automatic;Sedan;3777211
BMW;X7;2012;35032.0;3.0;189.0;4.0;Automatic;SUV;3161053
BMW;X5;2010;5000.0;2.8;187.6;4.0;Automatic;SUV;2717490
BMW;X3_M;2018;144090.0;2.8;184.8;4.0;Automatic;SUV;5660440
BMW;X5_M;2014;69272.0;3.4;224.4;4.0;Automatic;SUV;4717028
BMW;X5_M;2011;18314.0;3.3;221.1;4.0;Manual;SUV;3835881
BMW;7 Series_M;2012;36159.0;3.1;195.3;4.0;Manual;Sedan;3377471
BMW;3 Series;2022;215195.0;1.8;113.4;3.0;Manual;Sedan;3543535
BMW;X3_M;2022;219665.0;3.3;217.8;2.0;Manual;SUV;6866103
BMW;X7_M;2021;196976.0;3.4;224.4;2.0;Manual;SUV;6744842
BMW;X7;2016;;2.0;126.0;4.0;Automatic;SUV;3521594
BMW;X3;2016;107901.0;2.2;147.4;4.0;Manual;SUV;3637528
BMW;5 Series;2011;18695.0;3.2;208.0;4.0;Automatic;Sedan;2717693
BMW;5 Series_M;2011;18591.0;3.4;217.6;4.0;Automatic;Sedan;3288005
